pair,seed,relays,width,height,nodes,network_config,evaluations,pso_best_pdr,naive_best_pdr,delta_pdr,naive_failed,naive_failed_before_checkpoint,naive_last_logged_iteration
47,38032146,3,500.0,500.0,,2,200,0.469444,0.427778,0.04166599999999998,False,False,88
47,38032146,3,500.0,500.0,,2,220,0.469444,0.427778,0.04166599999999998,False,False,88
47,38032146,3,500.0,500.0,,2,240,0.469444,0.427778,0.04166599999999998,False,False,88
47,38032146,3,500.0,500.0,,2,260,0.486111,0.427778,0.058333000000000024,False,False,88
47,38032146,3,500.0,500.0,,2,280,0.486111,0.427778,0.058333000000000024,False,False,88
47,38032146,3,500.0,500.0,,2,300,0.486111,0.427778,0.058333000000000024,False,False,88
47,38032146,3,500.0,500.0,,2,320,0.486111,0.427778,0.058333000000000024,False,False,88
47,38032146,3,500.0,500.0,,2,340,0.486111,0.427778,0.058333000000000024,False,False,88
47,38032146,3,500.0,500.0,,2,360,0.494444,0.427778,0.066666,False,False,88
47,38032146,3,500.0,500.0,,2,380,0.494444,0.427778,0.066666,False,False,88
47,38032146,3,500.0,500.0,,2,400,0.494444,0.427778,0.066666,False,False,88
48,74485470,3,500.0,500.0,,2,20,0.408333,0.408333,0.0,False,False,30
48,74485470,3,500.0,500.0,,2,40,0.425,0.472222,-0.047221999999999986,False,False,30
48,74485470,3,500.0,500.0,,2,60,0.430556,0.472222,-0.04166599999999998,False,False,30
48,74485470,3,500.0,500.0,,2,80,0.430556,0.472222,-0.04166599999999998,False,False,30
48,74485470,3,500.0,500.0,,2,100,0.436111,0.472222,-0.03611099999999995,False,False,30
48,74485470,3,500.0,500.0,,2,120,0.436111,0.472222,-0.03611099999999995,False,False,30
48,74485470,3,500.0,500.0,,2,140,0.436111,0.472222,-0.03611099999999995,False,False,30
48,74485470,3,500.0,500.0,,2,160,0.441667,0.472222,-0.030555,False,False,30
48,74485470,3,500.0,500.0,,2,180,0.458333,0.472222,-0.013888999999999985,False,False,30
48,74485470,3,500.0,500.0,,2,200,0.475,0.472222,0.0027780000000000027,False,False,30
48,74485470,3,500.0,500.0,,2,220,0.477778,0.472222,0.005556000000000005,False,False,30
48,74485470,3,500.0,500.0,,2,240,0.477778,0.472222,0.005556000000000005,False,False,30
48,74485470,3,500.0,500.0,,2,260,0.483333,0.472222,0.011111000000000038,False,False,30
48,74485470,3,500.0,500.0,,2,280,0.483333,0.472222,0.011111000000000038,False,False,30
48,74485470,3,500.0,500.0,,2,300,0.486111,0.472222,0.01388900000000004,False,False,30
48,74485470,3,500.0,500.0,,2,320,0.486111,0.472222,0.01388900000000004,False,False,30
48,74485470,3,500.0,500.0,,2,340,0.486111,0.472222,0.01388900000000004,False,False,30
48,74485470,3,500.0,500.0,,2,360,0.513889,0.472222,0.041667000000000065,False,False,30
48,74485470,3,500.0,500.0,,2,380,0.513889,0.472222,0.041667000000000065,False,False,30
48,74485470,3,500.0,500.0,,2,400,0.513889,0.472222,0.041667000000000065,False,False,30
49,525339,4,500.0,500.0,,1,20,0.641667,0.641667,0.0,False,False,8
49,525339,4,500.0,500.0,,1,40,0.641667,0.641667,0.0,False,False,8
49,525339,4,500.0,500.0,,1,60,0.641667,0.641667,0.0,False,False,8
49,525339,4,500.0,500.0,,1,80,0.641667,0.641667,0.0,False,False,8
49,525339,4,500.0,500.0,,1,100,0.641667,0.641667,0.0,False,False,8
49,525339,4,500.0,500.0,,1,120,0.641667,0.641667,0.0,False,False,8
49,525339,4,500.0,500.0,,1,140,0.641667,0.641667,0.0,False,False,8
49,525339,4,500.0,500.0,,1,160,0.641667,0.641667,0.0,False,False,8
49,525339,4,500.0,500.0,,1,180,0.641667,0.641667,0.0,False,False,8
49,525339,4,500.0,500.0,,1,200,0.641667,0.641667,0.0,False,False,8
49,525339,4,500.0,500.0,,1,220,0.641667,0.641667,0.0,False,False,8
49,525339,4,500.0,500.0,,1,240,0.641667,0.641667,0.0,False,False,8
49,525339,4,500.0,500.0,,1,260,0.641667,0.641667,0.0,False,False,8
49,525339,4,500.0,500.0,,1,280,0.641667,0.641667,0.0,False,False,8
49,525339,4,500.0,500.0,,1,300,0.641667,0.641667,0.0,False,False,8
49,525339,4,500.0,500.0,,1,320,0.641667,0.641667,0.0,False,False,8
49,525339,4,500.0,500.0,,1,340,0.641667,0.641667,0.0,False,False,8
49,525339,4,500.0,500.0,,1,360,0.641667,0.641667,0.0,False,False,8
49,525339,4,500.0,500.0,,1,380,0.644444,0.641667,0.0027770000000000294,False,False,8
49,525339,4,500.0,500.0,,1,400,0.65,0.641667,0.008333000000000035,False,False,8
50,864365,4,500.0,500.0,,1,20,0.630556,0.630556,0.0,False,False,154
50,864365,4,500.0,500.0,,1,40,0.630556,0.630556,0.0,False,False,154
50,864365,4,500.0,500.0,,1,60,0.630556,0.630556,0.0,False,False,154
50,864365,4,500.0,500.0,,1,80,0.661111,0.630556,0.030555,False,False,154
50,864365,4,500.0,500.0,,1,100,0.661111,0.630556,0.030555,False,False,154
50,864365,4,500.0,500.0,,1,120,0.661111,0.630556,0.030555,False,False,154
50,864365,4,500.0,500.0,,1,140,0.661111,0.630556,0.030555,False,False,154
50,864365,4,500.0,500.0,,1,160,0.669444,0.652778,0.01666600000000007,False,False,154
50,864365,4,500.0,500.0,,1,180,0.675,0.652778,0.022222000000000075,False,False,154
50,864365,4,500.0,500.0,,1,200,0.675,0.652778,0.022222000000000075,False,False,154
50,864365,4,500.0,500.0,,1,220,0.675,0.652778,0.022222000000000075,False,False,154
50,864365,4,500.0,500.0,,1,240,0.675,0.652778,0.022222000000000075,False,False,154
50,864365,4,500.0,500.0,,1,260,0.677778,0.652778,0.025000000000000022,False,False,154
50,864365,4,500.0,500.0,,1,280,0.688889,0.652778,0.036111000000000004,False,False,154
50,864365,4,500.0,500.0,,1,300,0.722222,0.652778,0.06944400000000006,False,False,154
50,864365,4,500.0,500.0,,1,320,0.722222,0.652778,0.06944400000000006,False,False,154
50,864365,4,500.0,500.0,,1,340,0.722222,0.652778,0.06944400000000006,False,False,154
50,864365,4,500.0,500.0,,1,360,0.722222,0.652778,0.06944400000000006,False,False,154
50,864365,4,500.0,500.0,,1,380,0.722222,0.652778,0.06944400000000006,False,False,154
50,864365,4,500.0,500.0,,1,400,0.722222,0.652778,0.06944400000000006,False,False,154
51,67358,4,500.0,500.0,,1,20,0.638889,0.638889,0.0,False,False,373
51,67358,4,500.0,500.0,,1,40,0.638889,0.641667,-0.002777999999999947,False,False,373
51,67358,4,500.0,500.0,,1,60,0.638889,0.641667,-0.002777999999999947,False,False,373
51,67358,4,500.0,500.0,,1,80,0.638889,0.641667,-0.002777999999999947,False,False,373
51,67358,4,500.0,500.0,,1,100,0.672222,0.641667,0.030555,False,False,373
51,67358,4,500.0,500.0,,1,120,0.672222,0.641667,0.030555,False,False,373
51,67358,4,500.0,500.0,,1,140,0.697222,0.641667,0.05555500000000002,False,False,373
51,67358,4,500.0,500.0,,1,160,0.697222,0.680556,0.01666599999999996,False,False,373
51,67358,4,500.0,500.0,,1,180,0.722222,0.680556,0.04166599999999998,False,False,373
51,67358,4,500.0,500.0,,1,200,0.722222,0.680556,0.04166599999999998,False,False,373
51,67358,4,500.0,500.0,,1,220,0.722222,0.680556,0.04166599999999998,False,False,373
51,67358,4,500.0,500.0,,1,240,0.722222,0.680556,0.04166599999999998,False,False,373
51,67358,4,500.0,500.0,,1,260,0.722222,0.680556,0.04166599999999998,False,False,373
51,67358,4,500.0,500.0,,1,280,0.722222,0.680556,0.04166599999999998,False,False,373
51,67358,4,500.0,500.0,,1,300,0.722222,0.680556,0.04166599999999998,False,False,373
51,67358,4,500.0,500.0,,1,320,0.722222,0.680556,0.04166599999999998,False,False,373
51,67358,4,500.0,500.0,,1,340,0.722222,0.680556,0.04166599999999998,False,False,373
51,67358,4,500.0,500.0,,1,360,0.722222,0.680556,0.04166599999999998,False,False,373
51,67358,4,500.0,500.0,,1,380,0.722222,0.697222,0.025000000000000022,False,False,373
51,67358,4,500.0,500.0,,1,400,0.722222,0.697222,0.025000000000000022,False,False,373
52,747263,4,500.0,500.0,,1,20,0.625,0.625,0.0,False,False,194
52,747263,4,500.0,500.0,,1,40,0.625,0.625,0.0,False,False,194
52,747263,4,500.0,500.0,,1,60,0.625,0.625,0.0,False,False,194
52,747263,4,500.0,500.0,,1,80,0.625,0.625,0.0,False,False,194
52,747263,4,500.0,500.0,,1,100,0.638889,0.625,0.01388900000000004,False,False,194
52,747263,4,500.0,500.0,,1,120,0.638889,0.625,0.01388900000000004,False,False,194
52,747263,4,500.0,500.0,,1,140,0.638889,0.625,0.01388900000000004,False,False,194
52,747263,4,500.0,500.0,,1,160,0.638889,0.638889,0.0,False,False,194
52,747263,4,500.0,500.0,,1,180,0.655556,0.638889,0.016666999999999987,False,False,194
52,747263,4,500.0,500.0,,1,200,0.655556,0.647222,0.008334000000000064,False,False,194
52,747263,4,500.0,500.0,,1,220,0.655556,0.647222,0.008334000000000064,False,False,194
52,747263,4,500.0,500.0,,1,240,0.655556,0.647222,0.008334000000000064,False,False,194
52,747263,4,500.0,500.0,,1,260,0.655556,0.647222,0.008334000000000064,False,False,194
52,747263,4,500.0,500.0,,1,280,0.655556,0.647222,0.008334000000000064,False,False,194
52,747263,4,500.0,500.0,,1,300,0.655556,0.647222,0.008334000000000064,False,False,194
52,747263,4,500.0,500.0,,1,320,0.655556,0.647222,0.008334000000000064,False,False,194
52,747263,4,500.0,500.0,,1,340,0.655556,0.647222,0.008334000000000064,False,False,194
52,747263,4,500.0,500.0,,1,360,0.655556,0.647222,0.008334000000000064,False,False,194
52,747263,4,500.0,500.0,,1,380,0.655556,0.647222,0.008334000000000064,False,False,194
52,747263,4,500.0,500.0,,1,400,0.655556,0.647222,0.008334000000000064,False,False,194
53,677807,4,500.0,500.0,,1,20,0.586111,0.586111,0.0,False,False,375
53,677807,4,500.0,500.0,,1,40,0.586111,0.661111,-0.07499999999999996,False,False,375
53,677807,4,500.0,500.0,,1,60,0.586111,0.677778,-0.09166699999999994,False,False,375
53,677807,4,500.0,500.0,,1,80,0.586111,0.677778,-0.09166699999999994,False,False,375
53,677807,4,500.0,500.0,,1,100,0.691667,0.702778,-0.011110999999999982,False,False,375
53,677807,4,500.0,500.0,,1,120,0.691667,0.702778,-0.011110999999999982,False,False,375
53,677807,4,500.0,500.0,,1,140,0.691667,0.702778,-0.011110999999999982,False,False,375
53,677807,4,500.0,500.0,,1,160,0.705556,0.702778,0.002777999999999947,False,False,375
53,677807,4,500.0,500.0,,1,180,0.75,0.702778,0.047221999999999986,False,False,375
53,677807,4,500.0,500.0,,1,200,0.75,0.702778,0.047221999999999986,False,False,375
53,677807,4,500.0,500.0,,1,220,0.763889,0.702778,0.061111000000000026,False,False,375
53,677807,4,500.0,500.0,,1,240,0.763889,0.702778,0.061111000000000026,False,False,375
53,677807,4,500.0,500.0,,1,260,0.763889,0.702778,0.061111000000000026,False,False,375
53,677807,4,500.0,500.0,,1,280,0.763889,0.702778,0.061111000000000026,False,False,375
53,677807,4,500.0,500.0,,1,300,0.763889,0.702778,0.061111000000000026,False,False,375
53,677807,4,500.0,500.0,,1,320,0.763889,0.702778,0.061111000000000026,False,False,375
53,677807,4,500.0,500.0,,1,340,0.763889,0.702778,0.061111000000000026,False,False,375
53,677807,4,500.0,500.0,,1,360,0.763889,0.702778,0.061111000000000026,False,False,375
53,677807,4,500.0,500.0,,1,380,0.763889,0.711111,0.05277799999999999,False,False,375
53,677807,4,500.0,500.0,,1,400,0.763889,0.711111,0.05277799999999999,False,False,375
54,806219,4,500.0,500.0,,1,20,0.6,0.6,0.0,False,False,232
54,806219,4,500.0,500.0,,1,40,0.611111,0.655556,-0.04444500000000007,False,False,232
54,806219,4,500.0,500.0,,1,60,0.611111,0.655556,-0.04444500000000007,False,False,232
54,806219,4,500.0,500.0,,1,80,0.611111,0.655556,-0.04444500000000007,False,False,232
54,806219,4,500.0,500.0,,1,100,0.611111,0.655556,-0.04444500000000007,False,False,232
54,806219,4,500.0,500.0,,1,120,0.616667,0.655556,-0.03888900000000006,False,False,232
54,806219,4,500.0,500.0,,1,140,0.644444,0.655556,-0.01111200000000001,False,False,232
54,806219,4,500.0,500.0,,1,160,0.652778,0.655556,-0.002778000000000058,False,False,232
54,806219,4,500.0,500.0,,1,180,0.658333,0.655556,0.0027769999999999184,False,False,232
54,806219,4,500.0,500.0,,1,200,0.658333,0.655556,0.0027769999999999184,False,False,232
54,806219,4,500.0,500.0,,1,220,0.658333,0.655556,0.0027769999999999184,False,False,232
54,806219,4,500.0,500.0,,1,240,0.658333,0.669444,-0.011111000000000093,False,False,232
54,806219,4,500.0,500.0,,1,260,0.666667,0.669444,-0.0027770000000000294,False,False,232
54,806219,4,500.0,500.0,,1,280,0.666667,0.669444,-0.0027770000000000294,False,False,232
54,806219,4,500.0,500.0,,1,300,0.688889,0.669444,0.019444999999999935,False,False,232
54,806219,4,500.0,500.0,,1,320,0.688889,0.669444,0.019444999999999935,False,False,232
54,806219,4,500.0,500.0,,1,340,0.688889,0.669444,0.019444999999999935,False,False,232
54,806219,4,500.0,500.0,,1,360,0.694444,0.669444,0.02499999999999991,False,False,232
54,806219,4,500.0,500.0,,1,380,0.694444,0.669444,0.02499999999999991,False,False,232
54,806219,4,500.0,500.0,,1,400,0.694444,0.669444,0.02499999999999991,False,False,232
55,76126870,4,500.0,500.0,,1,20,0.569444,0.569444,0.0,False,False,375
55,76126870,4,500.0,500.0,,1,40,0.569444,0.638889,-0.06944500000000009,False,False,375
55,76126870,4,500.0,500.0,,1,60,0.586111,0.638889,-0.05277799999999999,False,False,375
55,76126870,4,500.0,500.0,,1,80,0.619444,0.638889,-0.019445000000000046,False,False,375
55,76126870,4,500.0,500.0,,1,100,0.619444,0.638889,-0.019445000000000046,False,False,375
55,76126870,4,500.0,500.0,,1,120,0.652778,0.638889,0.01388899999999993,False,False,375
55,76126870,4,500.0,500.0,,1,140,0.666667,0.638889,0.02777799999999997,False,False,375
55,76126870,4,500.0,500.0,,1,160,0.683333,0.638889,0.04444399999999993,False,False,375
55,76126870,4,500.0,500.0,,1,180,0.688889,0.638889,0.04999999999999993,False,False,375
55,76126870,4,500.0,500.0,,1,200,0.727778,0.638889,0.088889,False,False,375
55,76126870,4,500.0,500.0,,1,220,0.727778,0.638889,0.088889,False,False,375
55,76126870,4,500.0,500.0,,1,240,0.727778,0.675,0.05277799999999999,False,False,375
55,76126870,4,500.0,500.0,,1,260,0.733333,0.675,0.05833299999999997,False,False,375
55,76126870,4,500.0,500.0,,1,280,0.733333,0.675,0.05833299999999997,False,False,375
55,76126870,4,500.0,500.0,,1,300,0.752778,0.675,0.0777779999999999,False,False,375
55,76126870,4,500.0,500.0,,1,320,0.752778,0.675,0.0777779999999999,False,False,375
55,76126870,4,500.0,500.0,,1,340,0.752778,0.675,0.0777779999999999,False,False,375
55,76126870,4,500.0,500.0,,1,360,0.752778,0.675,0.0777779999999999,False,False,375
55,76126870,4,500.0,500.0,,1,380,0.752778,0.711111,0.0416669999999999,False,False,375
55,76126870,4,500.0,500.0,,1,400,0.752778,0.711111,0.0416669999999999,False,False,375
56,74509218,4,500.0,500.0,,1,20,0.669444,0.669444,0.0,False,False,182
56,74509218,4,500.0,500.0,,1,40,0.669444,0.669444,0.0,False,False,182
56,74509218,4,500.0,500.0,,1,60,0.669444,0.669444,0.0,False,False,182
56,74509218,4,500.0,500.0,,1,80,0.669444,0.669444,0.0,False,False,182
56,74509218,4,500.0,500.0,,1,100,0.697222,0.669444,0.02777799999999997,False,False,182
56,74509218,4,500.0,500.0,,1,120,0.697222,0.669444,0.02777799999999997,False,False,182
56,74509218,4,500.0,500.0,,1,140,0.697222,0.669444,0.02777799999999997,False,False,182
56,74509218,4,500.0,500.0,,1,160,0.722222,0.669444,0.05277799999999999,False,False,182
56,74509218,4,500.0,500.0,,1,180,0.722222,0.669444,0.05277799999999999,False,False,182
56,74509218,4,500.0,500.0,,1,200,0.722222,0.716667,0.005554999999999977,False,False,182
56,74509218,4,500.0,500.0,,1,220,0.736111,0.716667,0.019443999999999906,False,False,182
56,74509218,4,500.0,500.0,,1,240,0.736111,0.716667,0.019443999999999906,False,False,182
56,74509218,4,500.0,500.0,,1,260,0.736111,0.716667,0.019443999999999906,False,False,182
56,74509218,4,500.0,500.0,,1,280,0.736111,0.716667,0.019443999999999906,False,False,182
56,74509218,4,500.0,500.0,,1,300,0.736111,0.716667,0.019443999999999906,False,False,182
56,74509218,4,500.0,500.0,,1,320,0.736111,0.716667,0.019443999999999906,False,False,182
56,74509218,4,500.0,500.0,,1,340,0.736111,0.716667,0.019443999999999906,False,False,182
56,74509218,4,500.0,500.0,,1,360,0.736111,0.716667,0.019443999999999906,False,False,182
56,74509218,4,500.0,500.0,,1,380,0.738889,0.716667,0.022221999999999964,False,False,182
56,74509218,4,500.0,500.0,,1,400,0.738889,0.716667,0.022221999999999964,False,False,182
57,1664576,4,500.0,500.0,,1,20,0.666667,0.666667,0.0,False,False,118
57,1664576,4,500.0,500.0,,1,40,0.666667,0.666667,0.0,False,False,118
57,1664576,4,500.0,500.0,,1,60,0.666667,0.666667,0.0,False,False,118
57,1664576,4,500.0,500.0,,1,80,0.666667,0.666667,0.0,False,False,118
57,1664576,4,500.0,500.0,,1,100,0.675,0.666667,0.008333000000000035,False,False,118
57,1664576,4,500.0,500.0,,1,120,0.680556,0.716667,-0.036111000000000004,False,False,118
57,1664576,4,500.0,500.0,,1,140,0.680556,0.716667,-0.036111000000000004,False,False,118
57,1664576,4,500.0,500.0,,1,160,0.680556,0.716667,-0.036111000000000004,False,False,118
57,1664576,4,500.0,500.0,,1,180,0.680556,0.716667,-0.036111000000000004,False,False,118
57,1664576,4,500.0,500.0,,1,200,0.680556,0.716667,-0.036111000000000004,False,False,118
57,1664576,4,500.0,500.0,,1,220,0.694444,0.716667,-0.022223000000000104,False,False,118
57,1664576,4,500.0,500.0,,1,240,0.694444,0.716667,-0.022223000000000104,False,False,118
57,1664576,4,500.0,500.0,,1,260,0.694444,0.716667,-0.022223000000000104,False,False,118
57,1664576,4,500.0,500.0,,1,280,0.702778,0.716667,-0.01388900000000004,False,False,118
57,1664576,4,500.0,500.0,,1,300,0.702778,0.716667,-0.01388900000000004,False,False,118
57,1664576,4,500.0,500.0,,1,320,0.702778,0.716667,-0.01388900000000004,False,False,118
57,1664576,4,500.0,500.0,,1,340,0.702778,0.716667,-0.01388900000000004,False,False,118
57,1664576,4,500.0,500.0,,1,360,0.702778,0.716667,-0.01388900000000004,False,False,118
57,1664576,4,500.0,500.0,,1,380,0.702778,0.716667,-0.01388900000000004,False,False,118
57,1664576,4,500.0,500.0,,1,400,0.702778,0.716667,-0.01388900000000004,False,False,118
58,40063030,4,500.0,500.0,,1,20,0.577778,0.577778,0.0,False,False,351
58,40063030,4,500.0,500.0,,1,40,0.586111,0.636111,-0.04999999999999993,False,False,351
58,40063030,4,500.0,500.0,,1,60,0.630556,0.636111,-0.005554999999999977,False,False,351
58,40063030,4,500.0,500.0,,1,80,0.630556,0.636111,-0.005554999999999977,False,False,351
58,40063030,4,500.0,500.0,,1,100,0.630556,0.636111,-0.005554999999999977,False,False,351
58,40063030,4,500.0,500.0,,1,120,0.630556,0.636111,-0.005554999999999977,False,False,351
58,40063030,4,500.0,500.0,,1,140,0.630556,0.636111,-0.005554999999999977,False,False,351
58,40063030,4,500.0,500.0,,1,160,0.630556,0.636111,-0.005554999999999977,False,False,351
58,40063030,4,500.0,500.0,,1,180,0.630556,0.636111,-0.005554999999999977,False,False,351
58,40063030,4,500.0,500.0,,1,200,0.636111,0.702778,-0.06666700000000003,False,False,351
58,40063030,4,500.0,500.0,,1,220,0.641667,0.702778,-0.061111000000000026,False,False,351
58,40063030,4,500.0,500.0,,1,240,0.65,0.702778,-0.05277799999999999,False,False,351
58,40063030,4,500.0,500.0,,1,260,0.65,0.702778,-0.05277799999999999,False,False,351
58,40063030,4,500.0,500.0,,1,280,0.65,0.702778,-0.05277799999999999,False,False,351
58,40063030,4,500.0,500.0,,1,300,0.65,0.702778,-0.05277799999999999,False,False,351
58,40063030,4,500.0,500.0,,1,320,0.65,0.702778,-0.05277799999999999,False,False,351
58,40063030,4,500.0,500.0,,1,340,0.663889,0.702778,-0.03888900000000006,False,False,351
58,40063030,4,500.0,500.0,,1,360,0.663889,0.713889,-0.050000000000000044,False,False,351
58,40063030,4,500.0,500.0,,1,380,0.663889,0.713889,-0.050000000000000044,False,False,351
58,40063030,4,500.0,500.0,,1,400,0.680556,0.713889,-0.033332999999999946,False,False,351
59,38032146,4,500.0,500.0,,1,20,0.561111,0.561111,0.0,False,False,147
59,38032146,4,500.0,500.0,,1,40,0.636111,0.611111,0.025000000000000022,False,False,147
59,38032146,4,500.0,500.0,,1,60,0.636111,0.661111,-0.025000000000000022,False,False,147
59,38032146,4,500.0,500.0,,1,80,0.65,0.661111,-0.011110999999999982,False,False,147
59,38032146,4,500.0,500.0,,1,100,0.65,0.661111,-0.011110999999999982,False,False,147
59,38032146,4,500.0,500.0,,1,120,0.65,0.661111,-0.011110999999999982,False,False,147
59,38032146,4,500.0,500.0,,1,140,0.658333,0.661111,-0.002778000000000058,False,False,147
59,38032146,4,500.0,500.0,,1,160,0.675,0.680556,-0.005556000000000005,False,False,147
59,38032146,4,500.0,500.0,,1,180,0.730556,0.680556,0.04999999999999993,False,False,147
59,38032146,4,500.0,500.0,,1,200,0.730556,0.680556,0.04999999999999993,False,False,147
59,38032146,4,500.0,500.0,,1,220,0.730556,0.680556,0.04999999999999993,False,False,147
59,38032146,4,500.0,500.0,,1,240,0.730556,0.680556,0.04999999999999993,False,False,147
59,38032146,4,500.0,500.0,,1,260,0.730556,0.680556,0.04999999999999993,False,False,147
59,38032146,4,500.0,500.0,,1,280,0.730556,0.680556,0.04999999999999993,False,False,147
59,38032146,4,500.0,500.0,,1,300,0.730556,0.680556,0.04999999999999993,False,False,147
59,38032146,4,500.0,500.0,,1,320,0.730556,0.680556,0.04999999999999993,False,False,147
59,38032146,4,500.0,500.0,,1,340,0.730556,0.680556,0.04999999999999993,False,False,147
59,38032146,4,500.0,500.0,,1,360,0.730556,0.680556,0.04999999999999993,False,False,147
59,38032146,4,500.0,500.0,,1,380,0.730556,0.680556,0.04999999999999993,False,False,147
59,38032146,4,500.0,500.0,,1,400,0.730556,0.680556,0.04999999999999993,False,False,147
60,74485470,4,500.0,500.0,,1,20,0.597222,0.597222,0.0,False,False,24
60,74485470,4,500.0,500.0,,1,40,0.608333,0.686111,-0.07777800000000001,False,False,24
60,74485470,4,500.0,500.0,,1,60,0.658333,0.686111,-0.02777800000000008,False,False,24
60,74485470,4,500.0,500.0,,1,80,0.669444,0.686111,-0.016666999999999987,False,False,24
60,74485470,4,500.0,500.0,,1,100,0.669444,0.686111,-0.016666999999999987,False,False,24
60,74485470,4,500.0,500.0,,1,120,0.669444,0.686111,-0.016666999999999987,False,False,24
60,74485470,4,500.0,500.0,,1,140,0.672222,0.686111,-0.01388900000000004,False,False,24
60,74485470,4,500.0,500.0,,1,160,0.672222,0.686111,-0.01388900000000004,False,False,24
60,74485470,4,500.0,500.0,,1,180,0.711111,0.686111,0.025000000000000022,False,False,24
60,74485470,4,500.0,500.0,,1,200,0.711111,0.686111,0.025000000000000022,False,False,24
60,74485470,4,500.0,500.0,,1,220,0.711111,0.686111,0.025000000000000022,False,False,24
60,74485470,4,500.0,500.0,,1,240,0.711111,0.686111,0.025000000000000022,False,False,24
60,74485470,4,500.0,500.0,,1,260,0.711111,0.686111,0.025000000000000022,False,False,24
60,74485470,4,500.0,500.0,,1,280,0.711111,0.686111,0.025000000000000022,False,False,24
60,74485470,4,500.0,500.0,,1,300,0.711111,0.686111,0.025000000000000022,False,False,24
60,74485470,4,500.0,500.0,,1,320,0.711111,0.686111,0.025000000000000022,False,False,24
60,74485470,4,500.0,500.0,,1,340,0.711111,0.686111,0.025000000000000022,False,False,24
60,74485470,4,500.0,500.0,,1,360,0.711111,0.686111,0.025000000000000022,False,False,24
60,74485470,4,500.0,500.0,,1,380,0.711111,0.686111,0.025000000000000022,False,False,24
60,74485470,4,500.0,500.0,,1,400,0.711111,0.686111,0.025000000000000022,False,False,24
61,525339,4,500.0,500.0,,2,20,0.422222,0.422222,0.0,False,False,97
61,525339,4,500.0,500.0,,2,40,0.422222,0.430556,-0.008334000000000008,False,False,97
61,525339,4,500.0,500.0,,2,60,0.444444,0.441667,0.0027770000000000294,False,False,97
61,525339,4,500.0,500.0,,2,80,0.444444,0.441667,0.0027770000000000294,False,False,97
61,525339,4,500.0,500.0,,2,100,0.486111,0.472222,0.01388900000000004,False,False,97
61,525339,4,500.0,500.0,,2,120,0.486111,0.472222,0.01388900000000004,False,False,97
61,525339,4,500.0,500.0,,2,140,0.511111,0.472222,0.03888900000000001,False,False,97
61,525339,4,500.0,500.0,,2,160,0.511111,0.472222,0.03888900000000001,False,False,97
61,525339,4,500.0,500.0,,2,180,0.511111,0.472222,0.03888900000000001,False,False,97
61,525339,4,500.0,500.0,,2,200,0.511111,0.472222,0.03888900000000001,False,False,97
61,525339,4,500.0,500.0,,2,220,0.511111,0.472222,0.03888900000000001,False,False,97
61,525339,4,500.0,500.0,,2,240,0.511111,0.472222,0.03888900000000001,False,False,97
61,525339,4,500.0,500.0,,2,260,0.511111,0.472222,0.03888900000000001,False,False,97
61,525339,4,500.0,500.0,,2,280,0.522222,0.472222,0.04999999999999999,False,False,97
61,525339,4,500.0,500.0,,2,300,0.525,0.472222,0.05277800000000005,False,False,97
61,525339,4,500.0,500.0,,2,320,0.525,0.472222,0.05277800000000005,False,False,97
61,525339,4,500.0,500.0,,2,340,0.530556,0.472222,0.05833400000000005,False,False,97
61,525339,4,500.0,500.0,,2,360,0.530556,0.472222,0.05833400000000005,False,False,97
61,525339,4,500.0,500.0,,2,380,0.530556,0.472222,0.05833400000000005,False,False,97
61,525339,4,500.0,500.0,,2,400,0.566667,0.472222,0.09444500000000006,False,False,97
62,864365,4,500.0,500.0,,2,20,0.502778,0.502778,0.0,False,False,313
62,864365,4,500.0,500.0,,2,40,0.502778,0.502778,0.0,False,False,313
62,864365,4,500.0,500.0,,2,60,0.502778,0.502778,0.0,False,False,313
62,864365,4,500.0,500.0,,2,80,0.502778,0.502778,0.0,False,False,313
62,864365,4,500.0,500.0,,2,100,0.502778,0.502778,0.0,False,False,313
62,864365,4,500.0,500.0,,2,120,0.502778,0.502778,0.0,False,False,313
62,864365,4,500.0,500.0,,2,140,0.502778,0.502778,0.0,False,False,313
62,864365,4,500.0,500.0,,2,160,0.516667,0.502778,0.01388900000000004,False,False,313
62,864365,4,500.0,500.0,,2,180,0.516667,0.502778,0.01388900000000004,False,False,313
62,864365,4,500.0,500.0,,2,200,0.516667,0.502778,0.01388900000000004,False,False,313
62,864365,4,500.0,500.0,,2,220,0.516667,0.502778,0.01388900000000004,False,False,313
62,864365,4,500.0,500.0,,2,240,0.516667,0.502778,0.01388900000000004,False,False,313
62,864365,4,500.0,500.0,,2,260,0.519444,0.502778,0.01666600000000007,False,False,313
62,864365,4,500.0,500.0,,2,280,0.525,0.502778,0.022222000000000075,False,False,313
62,864365,4,500.0,500.0,,2,300,0.525,0.502778,0.022222000000000075,False,False,313
62,864365,4,500.0,500.0,,2,320,0.527778,0.519444,0.008333999999999953,False,False,313
62,864365,4,500.0,500.0,,2,340,0.533333,0.519444,0.01388899999999993,False,False,313
62,864365,4,500.0,500.0,,2,360,0.533333,0.519444,0.01388899999999993,False,False,313
62,864365,4,500.0,500.0,,2,380,0.547222,0.519444,0.02777799999999997,False,False,313
62,864365,4,500.0,500.0,,2,400,0.547222,0.519444,0.02777799999999997,False,False,313
